Date,Open,High,Low,Close,Volume,Adj Close
2014-07-31,97.160004,97.449997,95.330002,95.599998,56843000,88.953499
2014-07-30,98.440002,98.699997,97.669998,98.150002,33010000,91.326195
2014-07-29,99.330002,99.440002,98.250000,98.379997,43143000,91.540215
2014-07-28,97.820000,99.239998,97.550003,99.019997,55318000,92.135719
2014-07-25,96.849998,97.839996,96.639999,97.669998,43469000,90.879570
2014-07-24,97.040001,97.320000,96.419998,97.029999,45729000,90.284065
2014-07-23,95.419998,97.879997,95.169998,97.190002,92918000,90.432945
2014-07-22,94.680000,94.889999,94.120003,94.720001,55197000,88.134674
2014-07-21,94.989998,95.000000,93.720001,93.940002,39079000,87.408913
2014-07-18,93.620003,94.739998,93.019997,94.430000,49988000,87.864822
2014-07-17,95.029999,95.279999,92.570000,93.089996,57298000,86.618011
2014-07-16,96.970001,97.099998,94.739998,94.779999,53396300,88.190491
2014-07-15,96.800003,96.849998,95.029999,95.320000,45477900,88.692963
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000,89.744392
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000,88.599915
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000,88.432434
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000,88.758087
2014-07-08,96.269997,96.800003,93.919998,95.349998,65222000,88.720863
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000,89.297775
2014-07-03,93.669998,94.099998,93.199997,94.029999,22891800,87.492630
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000,86.980873
2014-07-01,93.519997,94.070000,93.129997,93.519997,38223000,87.018105
2014-06-30,92.099998,93.730003,92.089996,92.930000,49482300,86.469116
2014-06-27,90.820000,92.000000,90.769997,91.980003,64029000,85.585167
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000,84.580269
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000,84.077789
2014-06-24,90.750000,91.739998,90.190002,90.279999,39036000,84.003365
2014-06-23,91.320000,91.620003,90.599998,90.830002,43694000,84.515114
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000,84.589569
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000,85.473503
2014-06-18,92.269997,92.290001,91.349998,92.180000,33514000,85.771263
2014-06-17,92.309998,92.699997,91.800003,92.080002,29726000,85.678207
2014-06-16,91.510002,92.750000,91.449997,92.199997,35561000,85.789871
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000,84.933846
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,85.873611
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,87.334457
2014-06-10,94.730003,95.050003,93.570000,94.250000,62777000,87.697365
2014-06-09,92.699997,93.879997,91.750000,93.699997,75415000,87.185577
2014-06-06,92.842857,93.037140,92.067146,92.224289,87484600,85.812477
2014-06-05,92.314285,92.767143,91.801430,92.478569,75951400,86.049088
2014-06-04,91.062859,92.555717,90.872856,92.117142,83870500,85.712769
2014-06-03,89.779999,91.248573,89.750000,91.077141,73177300,84.745071
2014-06-02,90.565712,90.690002,88.928574,89.807144,92337700,83.563377
2014-05-30,91.139999,92.024284,89.842857,90.428574,141005200,84.141617
2014-05-29,89.692856,90.981430,89.681427,90.768570,94118500,84.457962
2014-05-28,89.431427,89.975716,89.111427,89.144287,78870400,82.946617
2014-05-27,87.982857,89.408569,87.947144,89.375717,87216500,83.161942
2014-05-23,86.750000,87.818573,86.638573,87.732857,58052400,81.633316
2014-05-22,86.657143,87.121429,86.300003,86.752853,50190000,80.721428
2014-05-21,86.261429,86.671425,86.008568,86.615715,49214900,80.593834
2014-05-20,86.358574,86.628571,85.818573,86.387146,58709000,80.381149
2014-05-19,85.407143,86.761429,85.332855,86.370003,79438800,80.365196
2014-05-16,84.089996,85.361427,83.628571,85.358574,69064100,79.424072
2014-05-15,84.957146,85.228569,84.005714,84.117142,57711500,78.268967
2014-05-14,84.632858,85.342857,84.534286,84.838570,41601000,78.940239
2014-05-13,84.571426,84.934288,84.385712,84.822861,39934300,78.925613
2014-05-12,83.927139,84.808571,83.914284,84.690002,53302200,78.801994
2014-05-09,83.505714,83.750000,82.904289,83.648575,72899400,77.832993
2014-05-08,84.035713,84.915718,83.771431,83.998573,57574300,78.158630
2014-05-07,85.035713,85.327141,83.961426,84.618568,70716100,75.674263
2014-05-06,85.971428,86.344284,84.915718,84.915718,93641100,75.940018
2014-05-05,84.305717,85.857140,84.285713,85.851425,71766800,76.776825
2014-05-02,84.620003,84.885712,84.244286,84.654289,47878600,75.706215
2014-05-01,84.571426,84.971428,83.765717,84.497147,61012000,75.565689
2014-04-30,84.662857,85.632858,84.257141,84.298569,114160200,75.388100
2014-04-29,84.820000,85.139999,84.215714,84.618568,84344400,75.674263
2014-04-28,81.828575,85.107140,81.792854,84.870003,167371400,75.899139
2014-04-25,80.647141,81.712860,80.565712,81.705711,97568800,73.069313
2014-04-24,81.172859,81.428574,80.104286,81.110001,189977900,72.536575
2014-04-23,75.580002,75.875717,74.921425,74.964287,98735000,67.040466
2014-04-22,75.472855,75.975716,75.214287,75.957146,50640800,67.928375
2014-04-21,75.048569,76.019997,74.851425,75.881432,45637200,67.860657
2014-04-17,74.285713,75.394287,74.171425,74.991432,71083600,67.064743
2014-04-16,74.007141,74.441429,73.448570,74.144287,53691400,66.307129
2014-04-15,74.324287,74.519997,73.047142,73.994286,66622500,66.172997
2014-04-14,74.557144,74.594284,73.887146,74.525711,51418500,66.648232
2014-04-11,74.142860,74.690002,73.877144,74.230003,67929400,66.383789
2014-04-10,75.811432,76.034286,74.738571,74.782860,59913000,66.878227
2014-04-09,74.662857,75.784286,74.574287,75.760002,51542400,67.752060
2014-04-08,75.027145,75.160004,74.099998,74.777145,60972100,66.873100
2014-04-07,75.431427,75.842857,74.555717,74.781425,72462600,66.876930
2014-04-04,77.115715,77.142860,75.797142,75.974289,68812800,67.943726
2014-04-03,77.341431,77.500000,76.805717,76.970001,40586000,68.834145
2014-04-02,77.482857,77.639999,77.180000,77.507141,45105200,69.314529
2014-04-01,76.822861,77.410004,76.681427,77.378571,50190000,69.199539
2014-03-31,77.032860,77.258568,76.561432,76.677139,42167300,68.572273
2014-03-28,76.902855,76.991432,76.321426,76.694283,50141000,68.587601
2014-03-27,77.145714,77.357140,76.445717,76.779999,55507900,68.664246
2014-03-26,78.074287,78.428574,76.980003,77.111427,74942000,68.960640
2014-03-25,77.357140,77.964287,77.084282,77.855713,70573300,69.626259
2014-03-24,76.917145,77.214287,76.437141,77.027145,88925200,68.885262
2014-03-21,75.989998,76.250000,75.190002,76.124283,93511600,68.077827
2014-03-20,75.698570,76.095711,75.335716,75.528572,52099600,67.545090
2014-03-19,76.037140,76.605713,75.571426,75.894287,56189000,67.872169
2014-03-18,75.128571,75.995712,75.028572,75.914284,52411800,67.890030
2014-03-17,75.385712,75.709999,75.121429,75.248573,49886200,67.294701
2014-03-14,75.541428,75.841431,74.714287,74.955711,59299800,67.032784
2014-03-13,76.777145,77.094284,75.594284,75.807144,64435700,67.794228
2014-03-12,76.358574,76.764282,76.000000,76.658569,49831600,68.555649
2014-03-11,76.492859,76.962860,76.084282,76.584282,69806100,68.489220
2014-03-10,75.480003,76.190002,75.477142,75.845711,44646000,67.828720
2014-03-07,75.870003,75.997147,75.150002,75.777145,55182400,67.767372
2014-03-06,76.112854,76.348572,75.442856,75.821426,46372200,67.806984
2014-03-05,75.845711,76.392860,75.589996,76.051430,50015700,68.012680
2014-03-04,75.857140,76.091431,75.395714,75.891426,64785000,67.869591
2014-03-03,74.774284,75.807144,74.687141,75.394287,59695300,67.424995
2014-02-28,75.582855,76.107140,74.588570,75.177139,92992200,67.230804
2014-02-27,73.877144,75.540001,73.721428,75.381432,75470500,67.413513
2014-02-26,74.801430,75.000000,73.657143,73.907143,69054300,66.095062
2014-02-25,75.625717,75.652855,74.428574,74.580002,57988000,66.696777
2014-02-24,74.735718,75.702858,74.631432,75.364288,72227400,67.398178
2014-02-21,76.112854,76.367142,74.942856,75.035713,69696200,67.104340
2014-02-20,76.141426,76.714287,75.571426,75.878571,76464500,67.858101
2014-02-19,77.821426,78.127144,76.335716,76.767143,78442000,68.652756
2014-02-18,78.000000,78.741432,77.944283,77.998573,65062900,69.754028
2014-02-14,77.495712,77.997147,77.315712,77.712860,68231100,69.498520
2014-02-13,76.379997,77.835716,76.314285,77.775711,76849500,69.554703
2014-02-12,76.707146,77.080002,76.177139,76.559998,77025200,68.467506
2014-02-11,75.801430,76.821426,75.642860,76.565712,70564200,68.472603
2014-02-10,74.094284,75.998573,74.000000,75.570000,86389800,67.582138
2014-02-07,74.482857,74.704285,73.911430,74.239998,92570100,66.392738
2014-02-06,72.865715,73.357140,72.544289,73.215714,64441300,65.476723
2014-02-05,72.365715,73.611427,72.321426,73.227142,82086200,62.759319
2014-02-04,72.264282,72.779999,71.822861,72.684288,94170300,62.294071
2014-02-03,71.801430,72.532860,71.328575,71.647141,100366000,61.405186
2014-01-31,70.739998,71.647141,70.507141,71.514282,116199300,61.291309
2014-01-30,71.791428,72.357140,70.957146,71.397141,169625400,61.190922
2014-01-29,71.992859,72.481430,71.231430,71.535713,125702500,61.309677
2014-01-28,72.680000,73.571426,71.724289,72.357140,266380800,62.013683
2014-01-27,78.581429,79.257141,77.964287,78.642860,138719700,67.400864
2014-01-24,79.142860,79.374283,77.821426,78.010002,107338700,66.858467
2014-01-23,78.562859,79.500000,77.830002,79.454285,100809800,68.096291
2014-01-22,78.701431,79.612854,78.258568,78.787140,94996300,67.524521
2014-01-21,77.284286,78.581429,77.202858,78.438568,82131700,67.225777
2014-01-17,78.782860,78.867142,77.128571,77.238571,106684900,66.197319
2014-01-16,79.271431,79.550003,78.811432,79.178574,57319500,67.859993
2014-01-15,79.074287,80.028572,78.808571,79.622856,97909700,68.240753
2014-01-14,76.888573,78.104286,76.808571,78.055717,83140400,66.897652
2014-01-13,75.701431,77.500000,75.697144,76.532860,94623200,65.592491
2014-01-10,77.118568,77.257141,75.872856,76.134285,76244000,65.250870
2014-01-09,78.114288,78.122856,76.478569,76.645714,69787200,65.689217
2014-01-08,76.972855,77.937141,76.955711,77.637146,64632400,66.538902
2014-01-07,77.760002,77.994286,76.845711,77.148575,79302300,66.120186
2014-01-06,76.778572,78.114288,76.228569,77.704285,103152700,66.596466
2014-01-03,78.980003,79.099998,77.204285,77.282860,98116900,66.235268
2014-01-02,79.382858,79.575714,78.860001,79.018570,58671200,67.722862
2013-12-31,79.167145,80.182854,79.142860,80.145714,55771100,68.688881
2013-12-30,79.637146,80.012856,78.902855,79.217140,63407400,67.893066
2013-12-27,80.545715,80.629997,79.928574,80.012856,56471100,68.574997
2013-12-26,81.157143,81.357140,80.482857,80.557144,51002000,69.041496
2013-12-24,81.412857,81.697144,80.861427,81.095711,41888700,69.503090
2013-12-23,81.142860,81.531425,80.394287,81.441429,125326600,69.799385
2013-12-20,77.918571,78.801430,77.831429,78.431427,109103400,67.219650
2013-12-19,78.500000,78.571426,77.675713,77.779999,80077200,66.661339
2013-12-18,78.528572,78.778572,76.971428,78.681427,141465800,67.433922
2013-12-17,79.401428,79.919998,79.054283,79.284286,57475600,67.950592
2013-12-16,79.288574,80.377144,79.287140,79.642860,70648200,68.257927
2013-12-13,80.407143,80.411430,79.095711,79.204285,83205500,67.882027
2013-12-12,80.305717,80.762856,80.004288,80.077141,65572500,68.630119
2013-12-11,81.000000,81.567146,79.955711,80.194283,89929700,68.730499
2013-12-10,80.511429,81.125717,80.171425,80.792854,69567400,69.243530
2013-12-09,80.128571,81.368568,80.128571,80.918571,80123400,69.351250
2013-12-06,80.827141,80.964287,79.938568,80.002853,86088100,68.566452
2013-12-05,81.807144,82.162857,80.915718,81.128571,111895000,69.531235
2013-12-04,80.785713,81.312859,80.117142,80.714287,94452400,69.176170
2013-12-03,79.757141,80.911430,79.668571,80.902855,112742000,69.337791
2013-12-02,79.714287,80.618568,78.688568,78.747147,118136200,67.490242
2013-11-29,78.497147,79.761429,78.258568,79.438568,79531900,68.082802
2013-11-27,76.615715,78.000000,76.199997,77.994286,90862100,66.845009
2013-11-26,74.874283,76.591431,74.857140,76.199997,100345700,65.307205
2013-11-25,74.431427,75.124283,74.428574,74.820000,57327900,64.124481
2013-11-22,74.217140,74.594284,74.075714,74.257141,55931400,63.642082
2013-11-21,73.942856,74.458572,73.381432,74.448570,65506700,63.806152
2013-11-20,74.175713,74.345711,73.475716,73.571426,48479200,63.054394
2013-11-19,74.147141,74.768570,73.995712,74.221428,52234700,63.611477
2013-11-18,74.998573,75.312859,74.028572,74.089996,61236000,63.498821
2013-11-15,75.225716,75.584282,74.927139,74.998573,79480100,64.277519
2013-11-14,74.687141,75.611427,74.552856,75.451431,70604800,64.665649
2013-11-13,74.000000,74.607140,73.851425,74.375717,49305200,63.743702
2013-11-12,73.952858,74.845711,73.857140,74.287140,51069200,63.667797
2013-11-11,74.284286,74.524284,73.487144,74.150002,56863100,63.550251
2013-11-08,73.511429,74.447144,73.227142,74.365715,69829200,63.735111
2013-11-07,74.225716,74.741432,73.197144,73.212860,65655100,62.747082
2013-11-06,74.878571,74.980003,74.028572,74.417145,55843900,63.779209
2013-11-05,74.940002,75.555717,74.714287,75.064285,66303300,61.719852
2013-11-04,74.442856,75.260002,74.115715,75.250000,61156900,61.872543
2013-11-01,74.860001,74.971428,73.691429,74.290001,68722500,61.083210
2013-10-31,75.000000,75.355713,74.467140,74.671425,68924100,61.396824
2013-10-30,74.230003,75.360001,73.860001,74.985718,88540900,61.655243
2013-10-29,76.610001,77.035713,73.505714,73.811432,158951800,60.689693
2013-10-28,75.577141,75.857140,74.744286,75.697144,137610200,62.240196
2013-10-25,75.902855,76.175713,75.015717,75.137146,84448000,61.779747
2013-10-24,75.000000,76.067146,74.635712,75.987144,96191200,62.478638
2013-10-23,74.142860,75.095711,74.142860,74.994286,78430800,61.662289
2013-10-22,75.201431,75.492859,72.575714,74.267143,133515900,61.064400
2013-10-21,73.110001,74.900002,73.074287,74.480003,99526700,61.239429
2013-10-18,72.284286,72.751427,72.244286,72.698570,72635500,59.774693
2013-10-17,71.425713,72.111427,71.382858,72.071426,63398300,59.259037
2013-10-16,71.541428,71.790001,71.318573,71.587143,62775300,58.860844
2013-10-15,71.072861,71.714287,70.788574,71.239998,80018400,58.575417
2013-10-14,69.975716,71.082855,69.907143,70.862854,65474500,58.265316
2013-10-11,69.570000,70.548569,69.308571,70.401428,66934700,57.885921
2013-10-10,70.188568,70.339996,69.577141,69.948570,69650700,57.513561
2013-10-09,69.234283,69.684288,68.325714,69.512856,75431300,57.155315
2013-10-08,69.991432,70.091431,68.648575,68.705711,72729300,56.491661
2013-10-07,69.508568,70.378571,69.335716,69.678574,78073100,57.291565
2013-10-04,69.122856,69.228569,68.371429,69.004288,64717100,56.737148
2013-10-03,70.072861,70.335716,68.677139,69.058571,80688300,56.781784
2013-10-02,69.375717,70.257141,69.107140,69.937141,72296000,57.504166
2013-10-01,68.349998,69.877144,68.339996,69.708572,88470900,57.316231
2013-09-30,68.178574,68.808571,67.772858,68.107140,65039100,55.999493
2013-09-27,69.111427,69.238571,68.674286,68.964287,57010100,56.704269
2013-09-26,69.428574,69.794289,69.128571,69.459999,59305400,57.111843
2013-09-25,69.885712,69.948570,68.775711,68.790001,79239300,56.560963
2013-09-24,70.697144,70.781425,69.688568,69.871429,91086100,57.450146
2013-09-23,70.871429,70.987144,68.942856,70.091431,190526700,57.631035
2013-09-20,68.285713,68.364288,66.571426,66.772858,174825700,54.902412
2013-09-19,67.242859,67.975716,67.035713,67.471428,101135300,55.476803
2013-09-18,66.168571,66.621429,65.808571,66.382858,114215500,54.581741
2013-09-17,63.994286,65.672859,63.928570,65.045715,99845200,53.482300
2013-09-16,65.857140,65.944283,63.888573,64.302856,135926700,52.871510
2013-09-13,67.048569,67.404289,66.385712,66.414284,74708900,54.607578
2013-09-12,66.928574,67.914284,66.572861,67.527145,101012800,55.522602
2013-09-11,66.715714,67.669998,66.401428,66.815712,224674100,54.937645
2013-09-10,72.314285,72.492859,69.928574,70.662857,185798900,58.100861
2013-09-09,72.142860,72.559998,71.925713,72.309998,85171800,59.455212
2013-09-06,71.205711,71.339996,69.992859,71.174286,89881400,58.521381
2013-09-05,71.464287,71.525711,70.519997,70.752853,59091900,58.174866
2013-09-04,71.365715,71.748573,70.897141,71.241432,86258200,58.576588
2013-09-03,70.442856,71.514282,69.621429,69.797142,82982200,57.389057
2013-08-30,70.285713,70.421425,69.500000,69.602859,68074300,57.229309
2013-08-29,70.235718,70.928574,70.161430,70.242859,59914400,57.755524
2013-08-28,69.428574,70.828575,69.428574,70.128571,76902000,57.661564
2013-08-27,71.142860,71.787140,69.471428,69.798569,106047200,57.390232
2013-08-26,71.535713,72.885712,71.500000,71.852859,82741400,59.079327
2013-08-23,71.895714,71.907143,71.335716,71.574287,55682900,58.850273
2013-08-22,72.139999,72.227142,71.171425,71.851425,61051900,59.078148
2013-08-21,71.941429,72.449997,71.599998,71.765717,83969900,59.007671
2013-08-20,72.815712,72.938568,71.545715,71.581429,89672100,58.856155
2013-08-19,72.048569,73.391426,72.000000,72.534286,127629600,59.639614
2013-08-16,71.449997,71.848572,71.265717,71.761429,90576500,59.004147
2013-08-15,70.917145,71.771431,69.868568,71.129997,122573500,58.484966
2013-08-14,71.125717,72.035713,70.485718,71.214287,189093100,58.554276
2013-08-13,67.277145,70.665718,66.864288,69.938568,220485300,57.505344
2013-08-12,65.265717,66.949997,65.232857,66.765717,91108500,54.896542
2013-08-09,65.519997,65.779999,64.807144,64.921425,66716300,53.380112
2013-08-08,66.265717,66.300003,65.421425,65.858574,63944300,54.150658
2013-08-07,66.257141,66.714287,65.967140,66.425713,74714500,52.109192
2013-08-06,66.860001,67.412857,66.024284,66.464287,83714400,52.139446
2013-08-05,66.384285,67.238571,66.021431,67.064285,79713900,52.610134
2013-08-02,65.430000,66.121429,65.237144,66.077141,68695900,51.835732
2013-08-01,65.107140,65.257141,64.751427,65.239998,51562700,51.179020
2013-07-31,64.998573,65.334282,64.204285,64.647141,80739400,50.713947
2013-07-30,64.279999,65.307144,64.175713,64.760002,77355600,50.802479
2013-07-29,62.971428,64.284286,62.885715,63.970001,62014400,50.182755
2013-07-26,62.185715,63.005714,62.048573,62.998573,50038100,49.420692
2013-07-25,62.957142,63.057144,62.258572,62.642857,57373400,49.141640
2013-07-24,62.704285,63.512856,62.180000,62.930000,147984200,49.366905
2013-07-23,60.857143,60.994286,59.815716,59.855713,92348900,46.955208
2013-07-22,61.351429,61.392857,60.781429,60.901428,51949100,47.775539
2013-07-19,61.871429,61.997143,60.621429,60.707142,67180400,47.623127
2013-07-18,61.911430,62.124287,61.515713,61.680000,54719700,48.386299
2013-07-17,61.385715,61.745716,61.174286,61.472858,49747600,48.223812
2013-07-16,60.931427,61.529999,60.595715,61.457142,54134500,48.211479
2013-07-15,60.715714,61.637142,60.685715,61.062859,60479300,47.902172
2013-07-12,61.092857,61.398571,60.487144,60.930000,69890800,47.797943
2013-07-11,60.421429,61.178570,60.167141,61.041428,81573100,47.885357
2013-07-10,59.942856,60.685715,59.750000,60.104286,70351400,47.150196
2013-07-09,59.085712,60.500000,58.625713,60.335712,88146100,47.331741
2013-07-08,60.015713,60.142857,58.664288,59.292858,74534600,46.513660
2013-07-05,60.055714,60.470001,59.335712,59.631428,68506200,46.779251
2013-07-03,60.122856,60.425713,59.635715,60.114285,60232200,47.158039
2013-07-02,58.565716,60.232857,58.495716,59.784286,117466300,46.899162
2013-07-01,57.527142,58.895714,57.317142,58.459999,97763400,45.860298
2013-06-28,55.908573,57.181427,55.552856,56.647144,144629100,44.438164
2013-06-27,57.035713,57.341427,56.220001,56.254284,84311500,44.129971
2013-06-26,57.700001,57.827145,56.522858,56.867142,91931000,44.610741
2013-06-25,57.957142,58.255714,56.975716,57.518570,78540700,45.121765
2013-06-24,58.200001,58.380001,56.864285,57.505714,120186500,45.111698
2013-06-21,59.784286,60.000000,58.299999,59.071430,120279600,46.339951
2013-06-20,59.900002,60.854286,59.310001,59.548573,89327700,46.714264
2013-06-19,61.628571,61.665714,60.428570,60.428570,77735000,47.404587
2013-06-18,61.651428,62.128571,61.458572,61.681427,48756400,48.387424
2013-06-17,61.634285,62.242859,61.480000,61.714287,64853600,48.413200
2013-06-14,62.200001,62.327145,61.214287,61.435715,67966500,48.194675
2013-06-13,61.785713,62.448570,61.250000,62.279999,71458100,48.856991
2013-06-12,62.785713,63.035713,61.642857,61.741428,66306800,48.434486
2013-06-11,62.248573,63.251427,61.902859,62.514286,71528100,49.040783
2013-06-10,63.532856,64.154289,62.400002,62.698570,112538300,49.185345
2013-06-07,62.357143,63.320000,61.824287,63.115715,101133900,49.512577
2013-06-06,63.638573,63.857143,62.007141,62.637142,104233500,49.137157
2013-06-05,63.664288,64.388573,63.387142,63.587143,72647400,49.882401
2013-06-04,64.745712,64.918571,63.912857,64.187141,73182200,50.353092
2013-06-03,64.389999,64.622856,63.211430,64.388573,93088100,50.511097
2013-05-31,64.642860,65.300003,64.214287,64.247147,96075700,50.400158
2013-05-30,63.664288,64.928574,63.501427,64.511429,88379900,50.607475
2013-05-29,62.857143,63.928570,62.771427,63.564285,82644100,49.864471
2013-05-28,64.271431,64.444283,62.978573,63.062859,96536300,49.471127
2013-05-24,62.978573,63.665714,62.908573,63.592857,69041700,49.886887
2013-05-23,62.278572,63.737144,62.255714,63.162857,88255300,49.549564
2013-05-22,63.435715,64.050003,62.602856,63.049999,110759600,49.461025
2013-05-21,62.592857,63.639999,62.028572,62.808571,114005500,49.271629
2013-05-20,61.701427,63.685715,61.442856,63.275715,112894600,49.638096
2013-05-17,62.721428,62.869999,61.572857,61.894287,106976100,48.554409
2013-05-16,60.462856,62.549999,59.842857,62.082859,150801000,48.702328
2013-05-15,62.737144,63.000000,60.337143,61.264286,185403400,48.060188
2013-05-14,64.835716,65.028572,63.164288,63.408573,111779500,49.742329
2013-05-13,64.501427,65.414284,64.500000,64.962860,79237200,50.961628
2013-05-10,65.424286,65.672859,64.354286,64.709999,83713000,50.763268
2013-05-09,65.687141,66.142860,65.082855,65.252853,99621900,51.189106
2013-05-08,65.577141,66.481430,65.115715,66.262856,118149500,49.588799
2013-05-07,66.424286,66.535713,64.814285,65.522858,120938300,49.035004
2013-05-06,65.101425,66.028572,64.901428,65.815712,124160400,49.254158
2013-05-03,64.472855,64.747147,64.164284,64.282860,90325200,48.107033
2013-05-02,63.111427,64.084282,62.947144,63.645714,105457100,47.630203
2013-05-01,63.494286,63.561428,62.055714,62.755714,126727300,46.964169
2013-04-30,62.157143,63.607143,61.724285,63.254284,172884600,47.337276
2013-04-29,60.064285,61.945713,60.000000,61.445713,160081600,45.983810
2013-04-26,58.544285,59.824287,58.321430,59.599998,191024400,44.602543
2013-04-25,58.747143,59.134285,58.142857,58.340000,96209400,43.659603
2013-04-24,56.220001,59.321430,56.071430,57.922855,242412800,43.347435
2013-04-23,57.712856,58.340000,56.972858,58.018570,166059600,43.419048
2013-04-22,56.091427,57.457142,55.895714,56.952858,107480100,42.621502
2013-04-19,55.424286,57.085712,55.014286,55.790001,152318600,41.751270
2013-04-18,57.855713,57.970001,55.677143,56.007141,166574800,41.913773
2013-04-17,60.038570,60.085712,56.872856,57.542858,236264000,43.063049
2013-04-16,60.224285,60.944286,60.081429,60.891430,76442800,45.568996
2013-04-15,61.000000,61.127144,59.935715,59.978573,79380000,44.885857
2013-04-12,62.021427,62.021427,61.298573,61.400002,59653300,45.949596
2013-04-11,61.959999,62.570000,61.599998,62.047142,82091100,46.433907
2013-04-10,61.157143,62.437141,60.858570,62.241428,93982000,46.579288
2013-04-09,60.908573,61.214287,60.392857,60.997143,76653500,45.648113
2013-04-08,60.692856,61.071430,60.355713,60.887142,75207300,45.565792
2013-04-05,60.642857,60.707142,59.954285,60.457142,95923800,45.243996
2013-04-04,61.965714,62.142857,60.750000,61.102856,89611900,45.727226
2013-04-03,61.624287,62.468571,61.472858,61.712856,90804000,46.183723
2013-04-02,61.085712,62.591427,60.914288,61.398571,132379800,45.948528
2013-04-01,63.128571,63.385715,61.105713,61.272858,97433000,45.854450
2013-03-28,64.260002,64.545715,63.088570,63.237144,110709900,47.324455
2013-03-27,65.208572,65.257141,64.389999,64.582855,82809300,48.331539
2013-03-26,66.491432,66.548569,65.790001,65.877144,73573500,49.300133
2013-03-25,66.384285,67.135712,65.968575,66.225716,125283900,49.560989
2013-03-22,64.940002,66.014282,64.730003,65.987144,98776300,49.382450
2013-03-21,64.317146,65.425713,64.300003,64.675713,95813900,48.401028
2013-03-20,65.345711,65.375717,64.227142,64.582855,77165200,48.331539
2013-03-19,65.642860,65.852859,64.071426,64.927139,131693800,48.589184
2013-03-18,63.064285,65.351425,63.028572,65.102859,151549300,48.720692
2013-03-15,62.561428,63.461430,62.464287,63.380001,160990200,47.431358
2013-03-14,61.832859,62.091427,61.492859,61.785713,75968900,46.238255
2013-03-13,61.207142,62.071430,60.765713,61.192856,101387300,45.794571
2013-03-12,62.228573,62.697144,61.081429,61.204285,116477900,45.803135
2013-03-11,61.392857,62.715714,60.734287,62.552856,118559000,46.812347
2013-03-08,61.400002,62.204285,61.230000,61.674286,97870500,46.154873
2013-03-07,60.642857,61.715714,60.151428,61.511429,117118400,46.032990
2013-03-06,62.072857,62.178570,60.632858,60.808571,115062500,45.506992
2013-03-05,60.211430,62.169998,60.107143,61.591427,159608400,46.092854
2013-03-04,61.114285,61.171429,59.857143,60.007141,145688900,44.907230
2013-03-01,62.571430,62.597141,61.425713,61.495716,138112100,46.021229
2013-02-28,63.435715,63.981430,63.057144,63.057144,80628800,47.189743
2013-02-27,64.061432,64.634285,62.950001,63.509998,146837600,47.528648
2013-02-26,63.402859,64.505714,62.522858,64.138573,125374900,47.999046
2013-02-25,64.835716,65.017143,63.224285,63.257141,93144800,47.339420
2013-02-22,64.178574,64.514282,63.799999,64.401428,82663700,48.195755
2013-02-21,63.714287,64.167145,63.259998,63.722858,111795600,47.687950
2013-02-20,65.384285,65.384285,64.114288,64.121429,119075600,47.986217
2013-02-19,65.871429,66.104286,64.835716,65.712860,108945900,49.177197
2013-02-15,66.978569,67.165718,65.702858,65.737144,97936300,49.195362
2013-02-14,66.360001,67.377144,66.288574,66.655716,88818800,49.882793
2013-02-13,66.744286,67.662857,66.174286,66.715714,118801900,49.927689
2013-02-12,68.501427,68.911430,66.820000,66.842857,152263300,50.022839
2013-02-11,68.071426,69.277145,67.607140,68.561432,129372600,51.308968
2013-02-08,67.714287,68.401428,66.892860,67.854286,158289600,50.779766
2013-02-07,66.178574,67.142860,64.874283,66.888573,176145200,50.057049
2013-02-06,65.209999,66.642860,64.654289,65.335716,148426600,46.911785
2013-02-05,63.435715,65.677139,63.174286,65.405716,143336900,46.962048
2013-02-04,64.844284,65.134285,63.142857,63.188572,119279300,45.370113
2013-02-01,65.587143,65.639999,64.050003,64.802856,134871100,46.529179
2013-01-31,65.282860,65.611427,64.997147,65.070000,79833600,46.720993
2013-01-30,65.285713,66.085716,64.928574,65.261429,104288800,46.858452
2013-01-29,65.500000,65.742859,64.588570,65.467140,142789500,47.006145
2013-01-28,62.547142,64.744286,62.265713,64.261429,196379400,46.140427
2013-01-25,64.527145,65.175713,62.142857,62.840000,302006600,45.119831
2013-01-24,65.714287,66.532860,64.321426,64.357140,365213100,46.209152
2013-01-23,72.687141,73.570000,72.110001,73.430000,215377400,52.723568
2013-01-22,72.080002,72.554283,70.947144,72.110001,115386600,51.775795
2013-01-18,71.217140,71.745712,70.914284,71.428574,118230700,51.286526
2013-01-17,72.901428,72.964287,71.718575,71.811432,113419600,51.561424
2013-01-16,70.662857,72.777145,70.357140,72.298569,172701200,51.911194
